Nombre,Candidato,Score_nombre,Dirección,Dirección_candidato,Score_dirección
Colegio Educativo de Desarrollo Informatico y Cientifico de Amatitlan,Colegio Educativo de Desarrollo Informático y Científico de Amatitlán,95.65217391304348,"CALLE C, LOTE 129, COLONIA LUPITA","CALLE C, LOTE 129 COLONIA LUPITA",98.46153846153847
Colegio Educativo de Desarrollo Informatico y Cientifico de Amatitlan,Colegio Educativo de Desarrollo Informático y Científico de Amatitlán,95.65217391304348,CALLE C LOTE 129 COLONIA LUPITA,"CALLE C, LOTE 129 COLONIA LUPITA",98.41269841269842
Colegio Educativo de Desarrollo Informático y Científico de Amatitlán,Colegio Educativo de Desarrollo Informatico y Cientifico de Amatitlan,95.65217391304348,"CALLE C, LOTE 129 COLONIA LUPITA","CALLE C, LOTE 129, COLONIA LUPITA",98.46153846153847
Colegio Educativo de Desarrollo Informático y Científico de Amatitlán,Colegio Educativo de Desarrollo Informatico y Cientifico de Amatitlan,95.65217391304348,"CALLE C, LOTE 129 COLONIA LUPITA",CALLE C LOTE 129 COLONIA LUPITA,98.41269841269842
Colegio Bilingue Corban,Colegio Bilingue Corbán,95.65217391304348,"9A. CALLE 13 - 09, BARRIO HOSPITAL",9A. CALLE 13 - 09 BARRIO HOSPITAL,98.50746268656717
Colegio Sagrado Corazon,Colegio Sagrado Corazón,95.65217391304348,"3RA. CALLE 2 - 47 ZONA 2, BARRIO SAN FRANCISCO","3RA. CALLE 2 - 47 ZONA 3, BARRIO SAN FRANCISCO",97.82608695652173
Colegio Sagrado Corazón,Colegio Sagrado Corazon,95.65217391304348,"3RA. CALLE 2 - 47 ZONA 3, BARRIO SAN FRANCISCO","3RA. CALLE 2 - 47 ZONA 2, BARRIO SAN FRANCISCO",97.82608695652173
Liceo Tecnico Comercial,Liceo Técnico Comercial,95.65217391304348,4TA. AVENIDA 5 - 26,4TA. AVENIDA 5 - 26,100.0
Colegio Sagrado Corazón,Colegio Sagrado Corazon,95.65217391304348,"3RA. CALLE 2 - 47 ZONA 3, BARRIO SAN FRANCISCO",3RA. CALLE 2 - 47 ZONA 2 BARRIO SAN FRANCISCO,96.7032967032967
Colegio Sagrado Corazon,Colegio Sagrado Corazón,95.65217391304348,3RA. CALLE 2 - 47 ZONA 2 BARRIO SAN FRANCISCO,"3RA. CALLE 2 - 47 ZONA 3, BARRIO SAN FRANCISCO",96.7032967032967
Colegio Tecnológico Bilingüe el Hermano Pedro,Colegio Tecnologico Bilingue el Hermano Pedro,95.55555555555556,"COLONIA CHINA, BARRIO LA PARROQUIA","COLONIA CHINA, BARRIO LA PARROQUIA",100.0
Colegio Tecnologico Bilingue el Hermano Pedro,Colegio Tecnológico Bilingüe el Hermano Pedro,95.55555555555556,"COLONIA CHINA, BARRIO LA PARROQUIA","COLONIA CHINA, BARRIO LA PARROQUIA",100.0
Instituto Tecnológico en Electrónica y Dibujo,Instituto Tecnologico en Electronica y Dibujo,95.55555555555556,CALZADA SAN JUAN 31 - 47 ZONA 7,CALZADA SAN JUAN 31 - 47 ZONA 7,100.0
Colegio Integral Tecnologico Cientifico Citec,Colegio Integral Tecnológico Científico Citec,95.55555555555556,LOTE 11 MANZANA H SECTOR 3 - B COLONIA EL EDEN,LOTE 11 MANZANA H SECTOR 3 - B COLONIA EL EDEN,100.0
Liceo Profesional de Informatica y Tecnologia,Liceo Profesional de Informática y Tecnología,95.55555555555556,9A. CALLE 0 - 39,9A. CALLE 0 - 39,100.0
Colegio Integral Tecnológico Científico Citec,Colegio Integral Tecnologico Cientifico Citec,95.55555555555556,LOTE 11 MANZANA H SECTOR 3 - B COLONIA EL EDEN,LOTE 11 MANZANA H SECTOR 3 - B COLONIA EL EDEN,100.0
Liceo Profesional de Informatica y Tecnologia,Liceo Profesional de Informática y Tecnología,95.55555555555556,9A. CALLE 0 - 39,9A. CALLE 0 - 39,100.0
Liceo Profesional de Informatica y Tecnologia,Liceo Profesional de Informática y Tecnología,95.55555555555556,9A. CALLE 0 - 39,9A. CALLE 0 - 39,100.0
Liceo Profesional de Informática y Tecnología,Liceo Profesional de Informatica y Tecnologia,95.55555555555556,9A. CALLE 0 - 39,9A. CALLE 0 - 39,100.0
Liceo Profesional de Informática y Tecnología,Liceo Profesional de Informatica y Tecnologia,95.55555555555556,9A. CALLE 0 - 39,9A. CALLE 0 - 39,100.0
Liceo Profesional de Informática y Tecnología,Liceo Profesional de Informatica y Tecnologia,95.55555555555556,9A. CALLE 0 - 39,9A. CALLE 0 - 39,100.0
Colegio Mixto San José,Colegio Mixto San Jose,95.45454545454545,ALDEA UTZUMAZATE A LA PAR DEL OBISPADO DE LA DIÓCESIS DE SANTA ROSA DE LIMA,ALDEA UTZUMAZATE A LA PAR DEL OBISPADO DE LA DIÓCESIS DE SANTA ROSA DE LIMA,100.0
Liceo Nueva Generacion,Liceo Nueva Generación,95.45454545454545,1A. AVENIDA 4 - 52 ZONA 4,1A. AVENIDA 4 - 52 ZONA 4,100.0
Colegio Mixto San José,Colegio Mixto San Jose,95.45454545454545,ALDEA UTZUMAZATE A LA PAR DEL OBISPADO DE LA DIÓCESIS DE SANTA ROSA DE LIMA,"ALDEA UTZUMAZATE, A LA PAR DEL OBISPADO DE LA DIÓCESIS DE SANTA ROSA DE LIMA",99.33774834437085
Liceo Nueva Generacion,Liceo Nueva Generación,95.45454545454545,1A. AVENIDA 4 - 52 ZONA 4,1A. AVENIDA 4 - 52 ZONA 4,100.0
Colegio Mixto San Jose,Colegio Mixto San José,95.45454545454545,ALDEA UTZUMAZATE A LA PAR DEL OBISPADO DE LA DIÓCESIS DE SANTA ROSA DE LIMA,ALDEA UTZUMAZATE A LA PAR DEL OBISPADO DE LA DIÓCESIS DE SANTA ROSA DE LIMA,100.0
Liceo Tecnico Integral,Liceo Técnico Integral,95.45454545454545,ALDEA SAN JERÓNIMO,ALDEA SAN JERÓNIMO,100.0
Liceo Técnico Integral,Liceo Tecnico Integral,95.45454545454545,ALDEA SAN JERÓNIMO,ALDEA SAN JERÓNIMO,100.0
Liceo Técnico Integral,Liceo Tecnico Integral,95.45454545454545,ALDEA SAN JERÓNIMO,ALDEA SAN JERÓNIMO,100.0
Liceo Tecnico Integral,Liceo Técnico Integral,95.45454545454545,ALDEA SAN JERÓNIMO,ALDEA SAN JERÓNIMO,100.0
Liceo Nueva Generacion,Liceo Nueva Generación,95.45454545454545,1A. AVENIDA 4 - 52 ZONA 4,1A. AVENIDA 4 - 52 ZONA 4,100.0
Liceo Nueva Generacion,Liceo Nueva Generación,95.45454545454545,1A. AVENIDA 4 - 52 ZONA 4,1A. AVENIDA 4 - 52 ZONA 4,100.0
Colegio Mixto San Jose,Colegio Mixto San José,95.45454545454545,"ALDEA UTZUMAZATE, A LA PAR DEL OBISPADO DE LA DIÓCESIS DE SANTA ROSA DE LIMA",ALDEA UTZUMAZATE A LA PAR DEL OBISPADO DE LA DIÓCESIS DE SANTA ROSA DE LIMA,99.33774834437085
Liceo Nueva Generación,Liceo Nueva Generacion,95.45454545454545,1A. AVENIDA 4 - 52 ZONA 4,1A. AVENIDA 4 - 52 ZONA 4,100.0
Colegio de Inteligencias Multiples,Colegio Inteligencias Multiples,95.38461538461537,7A. AVENIDA 7 - 13 ZONA 1,7A. AVENIDA 7 - 13 ZONA 1,100.0
